project_id,parcel_id,project_name,project_type,state,district,land_area_acres,affected_families,ownership_complexity,documentation_completeness,legal_dispute,compensation_status,compensation_pending_days,notification_status,approval_status,approval_processing_days,rehabilitation_progress,possession_status,stakeholder_responsiveness,administrative_processing_days,historical_delay_rate,planned_completion_date,actual_completion_date,delay_days,delay_status,latitude,longitude,geom_wkt,legal_dispute_bool
PRJ-1167,PCL-11407,Aviation Logistics Runway Package 4,Airport Infrastructure,Gujarat,Surat,16.03,48,Low,0.91,0,Partially Disbursed,76,Notification Pending,Pending Environmental Clearance,230,0.81,Full Possession,High / Cooperative,276,0.582,2027-09-08,2027-10-08,30,0,21.365305,71.705942,SRID=4326;POINT(71.705942 21.365305),False
PRJ-1114,PCL-11408,NH-63 Four-Laning Bypass Section 3,Highway / Expressway,Odisha,Sundargarh,166.22,319,High,0.81,1,Pending Disbursal,304,Possession Taken (Sec 38),Approved,32,0.69,Partial Possession (30-70%),Moderate,99,0.254,2026-10-05,2027-08-21,320,1,20.45496,84.178947,SRID=4326;POINT(84.178947 20.45496),True
PRJ-1156,PCL-11409,Gurugram Lift Irrigation Main Canal Reach 3,Irrigation / Water Canal,Haryana,Gurugram,8.82,17,Medium,0.7,0,Partially Disbursed,30,Notification Pending,Pending Environmental Clearance,148,0.21,Substantial Possession (>70%),Moderate,293,0.394,2026-11-15,2026-12-08,23,0,28.904155,75.940277,SRID=4326;POINT(75.940277 28.904155),False
PRJ-1254,PCL-11410,NH-50 Four-Laning Bypass Section 4,Highway / Expressway,Andhra Pradesh,Krishna,102.84,192,Low,0.54,1,Disputed in Escrow,232,Notification Pending,Resubmission Required,50,0.47,Contested / Encroached,High / Cooperative,88,0.635,2026-03-16,,199,1,18.422356,81.742333,SRID=4326;POINT(81.742333 18.422356),True
PRJ-1040,PCL-11411,DMIC Special Investment Region Node 1,Industrial Corridor / SEZ,Tamil Nadu,Madurai,17.92,35,High,0.63,1,Pending Disbursal,107,Notification Pending,Approved,19,0.59,Contested / Encroached,Moderate,207,0.345,2025-05-05,,248,1,12.624002,79.457551,SRID=4326;POINT(79.457551 12.624002),True
PRJ-1106,PCL-11412,Madhya Pradesh Green Express Corridor Phase 1,Highway / Expressway,Madhya Pradesh,Jabalpur,20.76,37,Low,0.25,0,Partially Disbursed,114,Award Declared (Sec 23),Pending Environmental Clearance,138,0.73,Full Possession,Moderate,50,0.171,2023-05-03,2023-06-13,41,0,22.812578,81.177389,SRID=4326;POINT(81.177389 22.812578),False
PRJ-1116,PCL-11413,Coimbatore Lift Irrigation Main Canal Reach 4,Irrigation / Water Canal,Tamil Nadu,Coimbatore,104.63,183,High,0.91,0,Partially Disbursed,171,Notification Pending,Approved,40,0.78,Partial Possession (30-70%),High / Cooperative,87,0.484,2024-07-16,2024-08-05,20,0,12.913656,77.929408,SRID=4326;POINT(77.929408 12.913656),False
PRJ-1126,PCL-11414,Uttar Pradesh Clean Energy Hub Sector 4,Renewable / Solar Park,Uttar Pradesh,Lucknow,20.42,31,Medium,0.75,0,Fully Disbursed,0,Notification Pending,Approved,53,0.73,Substantial Possession (>70%),High / Cooperative,256,0.822,2024-09-28,2024-12-22,85,0,25.705344,78.925887,SRID=4326;POINT(78.925887 25.705344),False
PRJ-1119,PCL-11415,Haryana Integrated Industrial Township 2,Industrial Corridor / SEZ,Haryana,Faridabad,41.78,76,High,0.86,0,Fully Disbursed,0,Award Declared (Sec 23),Conditional Clearance,168,0.44,Substantial Possession (>70%),High / Cooperative,388,0.28,2027-02-22,2027-03-24,30,0,28.343877,77.130141,SRID=4326;POINT(77.130141 28.343877),False
PRJ-1069,PCL-11416,DMIC Special Investment Region Node 3,Industrial Corridor / SEZ,Andhra Pradesh,Krishna,14.88,20,Medium,0.65,0,Fully Disbursed,0,Award Declared (Sec 23),Approved,135,0.45,Full Possession,High / Cooperative,336,0.411,2024-09-29,2025-07-28,302,1,18.236067,78.627732,SRID=4326;POINT(78.627732 18.236067),False
PRJ-1094,PCL-11417,DMIC Special Investment Region Node 1,Industrial Corridor / SEZ,Rajasthan,Alwar,17.48,29,Medium,0.63,1,Disputed in Escrow,230,Notification Pending,Approved,34,0.37,Partial Possession (30-70%),Low / Resistant,226,0.731,2026-11-28,,311,1,26.669309,76.165089,SRID=4326;POINT(76.165089 26.669309),True
PRJ-1247,PCL-11418,Jodhpur Cargo Terminal Expansion 3,Airport Infrastructure,Rajasthan,Jodhpur,175.26,312,High,0.47,1,Partially Disbursed,160,Possession Taken (Sec 38),Approved,83,0.67,Substantial Possession (>70%),Hostile / Legal Injunction,175,0.579,2023-10-01,2025-01-06,463,1,25.688459,75.313028,SRID=4326;POINT(75.313028 25.688459),True
PRJ-1014,PCL-11419,Surat Lift Irrigation Main Canal Reach 4,Irrigation / Water Canal,Gujarat,Surat,15.41,26,High,0.64,0,Fully Disbursed,0,Notification Pending,Pending Environmental Clearance,153,0.58,Full Possession,High / Cooperative,231,0.291,2024-03-14,2024-07-10,118,1,23.632033,70.923183,SRID=4326;POINT(70.923183 23.632033),False
PRJ-1032,PCL-11420,Madhya Pradesh Dedicated High-Speed Rail Segment 5,Railway & Freight Corridor,Madhya Pradesh,Ujjain,12.0,7,Medium,0.8,1,Pending Disbursal,228,Declaration Published (Sec 19),Conditional Clearance,157,0.53,Substantial Possession (>70%),Low / Resistant,123,0.25,2023-04-30,2024-05-23,389,1,22.890628,79.562963,SRID=4326;POINT(79.562963 22.890628),True
PRJ-1054,PCL-11421,Haryana Inter-River Linking Canal Sector 4,Irrigation / Water Canal,Haryana,Hisar,28.85,18,High,0.76,1,Pending Disbursal,223,Possession Taken (Sec 38),Under Scrutiny,164,0.86,Substantial Possession (>70%),Low / Resistant,173,0.413,2027-04-14,2028-07-01,444,1,28.76883,76.815762,SRID=4326;POINT(76.815762 28.76883),True
PRJ-1068,PCL-11422,Maharashtra Inter-River Linking Canal Sector 2,Irrigation / Water Canal,Maharashtra,Pune,157.71,213,High,0.78,0,Fully Disbursed,0,Notification Pending,Conditional Clearance,136,0.55,Substantial Possession (>70%),Moderate,227,0.52,2024-02-01,2024-10-23,265,1,18.494644,73.647916,SRID=4326;POINT(73.647916 18.494644),False
PRJ-1004,PCL-11423,Maharashtra Inter-River Linking Canal Sector 3,Irrigation / Water Canal,Maharashtra,Nagpur,34.17,48,Medium,0.83,0,Fully Disbursed,0,Declaration Published (Sec 19),Pending Environmental Clearance,184,0.65,Partial Possession (30-70%),Moderate,167,0.559,2024-04-03,2024-11-23,234,1,18.927282,76.523482,SRID=4326;POINT(76.523482 18.927282),False
PRJ-1221,PCL-11424,Salem Multi-Modal Logistics Park 4,Industrial Corridor / SEZ,Tamil Nadu,Salem,135.38,190,Low,0.65,0,Partially Disbursed,140,Award Declared (Sec 23),Approved,90,0.68,Substantial Possession (>70%),High / Cooperative,134,0.257,2025-04-24,2025-05-08,14,0,10.754587,78.159702,SRID=4326;POINT(78.159702 10.754587),False
PRJ-1184,PCL-11425,Faridabad Cargo Terminal Expansion 1,Airport Infrastructure,Haryana,Faridabad,85.28,331,High,0.43,1,Pending Disbursal,334,Declaration Published (Sec 19),Approved,15,0.75,Substantial Possession (>70%),Hostile / Legal Injunction,146,0.443,2026-09-01,2027-12-27,482,1,29.814578,76.557769,SRID=4326;POINT(76.557769 29.814578),True
PRJ-1247,PCL-11426,Jodhpur Cargo Terminal Expansion 3,Airport Infrastructure,Rajasthan,Jodhpur,19.45,30,Low,0.96,0,Pending Disbursal,281,Preliminary Notification (Sec 11),Conditional Clearance,171,0.79,Partial Possession (30-70%),High / Cooperative,149,0.399,2023-10-01,2023-11-03,33,0,24.601449,74.498556,SRID=4326;POINT(74.498556 24.601449),False
PRJ-1089,PCL-11427,NH-34 Four-Laning Bypass Section 4,Highway / Expressway,Andhra Pradesh,Krishna,37.9,59,Medium,0.71,0,Pending Disbursal,297,Declaration Published (Sec 19),Conditional Clearance,138,0.25,Contested / Encroached,High / Cooperative,109,0.345,2022-09-29,2023-06-30,274,1,14.857694,79.766779,SRID=4326;POINT(79.766779 14.857694),False
PRJ-1211,PCL-11428,Command Area Distribution Network 2,Irrigation / Water Canal,Tamil Nadu,Coimbatore,104.02,198,High,0.95,0,Partially Disbursed,92,Award Declared (Sec 23),Approved,20,0.66,Substantial Possession (>70%),High / Cooperative,100,0.3,2023-06-29,2023-09-28,91,1,10.19159,79.407485,SRID=4326;POINT(79.407485 10.19159),False
PRJ-1006,PCL-11429,Bhopal Multi-Modal Logistics Park 5,Industrial Corridor / SEZ,Madhya Pradesh,Bhopal,44.94,82,Medium,0.64,0,Fully Disbursed,0,Possession Taken (Sec 38),Approved,48,0.39,Initial Stage (<30%),Moderate,249,0.29,2026-09-27,2026-09-27,0,0,25.517468,78.925101,SRID=4326;POINT(78.925101 25.517468),False
PRJ-1027,PCL-11430,Jodhpur Multi-Modal Logistics Park 3,Industrial Corridor / SEZ,Rajasthan,Jodhpur,12.47,2,Low,0.93,0,Fully Disbursed,0,Declaration Published (Sec 19),Under Scrutiny,125,0.8,Full Possession,Moderate,118,0.598,2024-08-31,2024-09-13,13,0,28.286641,73.181708,SRID=4326;POINT(73.181708 28.286641),False
PRJ-1113,PCL-11431,Visakhapatnam Cargo Terminal Expansion 1,Airport Infrastructure,Andhra Pradesh,Visakhapatnam,77.95,240,Medium,0.78,0,Fully Disbursed,0,Notification Pending,Approved,16,0.6,Initial Stage (<30%),High / Cooperative,318,0.398,2025-06-19,2025-07-10,21,0,15.130685,81.788776,SRID=4326;POINT(81.788776 15.130685),False
PRJ-1011,PCL-11432,Urban Flyover & Transit Hub 3,Urban Metro / Transit,Gujarat,Surat,146.54,418,Low,0.97,0,Pending Disbursal,304,Preliminary Notification (Sec 11),Under Scrutiny,187,0.64,Partial Possession (30-70%),High / Cooperative,161,0.226,2026-11-02,2027-02-21,111,1,23.752116,69.681691,SRID=4326;POINT(69.681691 23.752116),False
PRJ-1182,PCL-11433,Western Freight Corridor Spur Line 4,Railway & Freight Corridor,Karnataka,Kalaburagi,21.17,39,Low,0.79,1,Disputed in Escrow,517,Declaration Published (Sec 19),Pending Environmental Clearance,146,0.5,Initial Stage (<30%),High / Cooperative,302,0.263,2026-02-12,2026-12-20,311,1,12.600585,76.381817,SRID=4326;POINT(76.381817 12.600585),True
PRJ-1102,PCL-11434,NH-60 Four-Laning Bypass Section 1,Highway / Expressway,Odisha,Cuttack,46.63,63,High,0.91,0,Pending Disbursal,243,Declaration Published (Sec 19),Pending Environmental Clearance,137,0.72,Contested / Encroached,Moderate,323,0.352,2025-07-21,2026-03-23,245,1,21.594902,84.359599,SRID=4326;POINT(84.359599 21.594902),False
PRJ-1148,PCL-11435,NH-67 Four-Laning Bypass Section 1,Highway / Expressway,Gujarat,Ahmedabad,98.72,122,Medium,0.74,0,Fully Disbursed,0,Possession Taken (Sec 38),Pending Environmental Clearance,178,0.46,Partial Possession (30-70%),Moderate,256,0.182,2025-04-24,2025-09-12,141,1,21.387282,72.34501,SRID=4326;POINT(72.34501 21.387282),False
PRJ-1129,PCL-11436,Thane Metro Rail Extension Corridor 4,Urban Metro / Transit,Maharashtra,Thane,15.63,53,High,0.58,1,Pending Disbursal,264,Preliminary Notification (Sec 11),Under Scrutiny,135,0.9,Partial Possession (30-70%),Hostile / Legal Injunction,183,0.819,2026-07-27,2027-11-12,473,1,19.802775,74.202389,SRID=4326;POINT(74.202389 19.802775),True
PRJ-1254,PCL-11437,NH-50 Four-Laning Bypass Section 4,Highway / Expressway,Andhra Pradesh,Krishna,16.7,7,Medium,0.26,1,Pending Disbursal,317,Award Declared (Sec 23),Approved,21,0.57,Partial Possession (30-70%),High / Cooperative,274,0.571,2026-03-16,,391,1,16.776779,80.816696,SRID=4326;POINT(80.816696 16.776779),True
PRJ-1138,PCL-11438,Gurugram Ultra Mega Solar Park Unit 2,Renewable / Solar Park,Haryana,Gurugram,47.46,86,Medium,0.61,0,Partially Disbursed,32,Declaration Published (Sec 19),Approved,102,0.34,Full Possession,High / Cooperative,244,0.545,2026-01-08,2026-07-21,194,1,28.878841,77.033719,SRID=4326;POINT(77.033719 28.878841),False
PRJ-1194,PCL-11439,NH-25 Four-Laning Bypass Section 4,Highway / Expressway,Madhya Pradesh,Ujjain,45.29,69,Low,0.9,0,Partially Disbursed,98,Preliminary Notification (Sec 11),Under Scrutiny,159,0.54,Contested / Encroached,Moderate,238,0.282,2025-06-25,2025-11-26,154,1,25.755093,75.925619,SRID=4326;POINT(75.925619 25.755093),False
PRJ-1257,PCL-11440,Haryana Dedicated High-Speed Rail Segment 4,Railway & Freight Corridor,Haryana,Faridabad,61.18,69,Medium,0.89,1,Disputed in Escrow,300,Award Declared (Sec 23),Conditional Clearance,178,0.59,Initial Stage (<30%),High / Cooperative,259,0.581,2027-01-06,,378,1,30.148553,76.739061,SRID=4326;POINT(76.739061 30.148553),True
PRJ-1113,PCL-11441,Visakhapatnam Cargo Terminal Expansion 1,Airport Infrastructure,Andhra Pradesh,Visakhapatnam,22.14,78,Low,0.95,0,Fully Disbursed,0,Preliminary Notification (Sec 11),Approved,16,0.67,Substantial Possession (>70%),High / Cooperative,210,0.65,2025-06-19,2025-06-19,0,0,16.148605,78.430498,SRID=4326;POINT(78.430498 16.148605),False
PRJ-1142,PCL-11442,Madhya Pradesh Integrated Industrial Township 1,Industrial Corridor / SEZ,Madhya Pradesh,Gwalior,31.28,53,Low,0.95,0,Pending Disbursal,269,Possession Taken (Sec 38),Approved,50,0.54,Partial Possession (30-70%),Moderate,235,0.372,2027-06-16,2028-02-20,249,1,22.984026,75.377868,SRID=4326;POINT(75.377868 22.984026),False
PRJ-1199,PCL-11443,Belagavi Ultra Mega Solar Park Unit 3,Renewable / Solar Park,Karnataka,Belagavi,34.42,72,High,0.81,1,Pending Disbursal,134,Notification Pending,Approved,15,0.43,Initial Stage (<30%),Low / Resistant,52,0.405,2023-07-28,2024-07-27,365,1,16.24959,75.843223,SRID=4326;POINT(75.843223 16.24959),True
PRJ-1018,PCL-11444,Maharashtra Clean Energy Hub Sector 1,Renewable / Solar Park,Maharashtra,Aurangabad,25.86,47,Medium,0.64,0,Partially Disbursed,108,Award Declared (Sec 23),Approved,15,0.62,Substantial Possession (>70%),Moderate,287,0.59,2024-07-05,2024-08-25,51,0,20.771309,74.004577,SRID=4326;POINT(74.004577 20.771309),False
PRJ-1198,PCL-11445,Wind-Solar Hybrid Energy Grid 4,Renewable / Solar Park,Maharashtra,Thane,11.72,4,High,0.69,0,Fully Disbursed,0,Declaration Published (Sec 19),Approved,93,0.22,Initial Stage (<30%),Moderate,370,0.794,2027-02-23,,247,1,18.109258,79.298275,SRID=4326;POINT(79.298275 18.109258),False
PRJ-1014,PCL-11446,Surat Lift Irrigation Main Canal Reach 4,Irrigation / Water Canal,Gujarat,Surat,30.5,42,Low,0.79,0,Pending Disbursal,151,Notification Pending,Pending Environmental Clearance,144,0.36,Full Possession,High / Cooperative,98,0.671,2024-03-14,2024-10-13,213,1,22.199438,71.886293,SRID=4326;POINT(71.886293 22.199438),False
PRJ-1211,PCL-11447,Command Area Distribution Network 2,Irrigation / Water Canal,Tamil Nadu,Coimbatore,64.28,95,Low,0.76,1,Pending Disbursal,350,Notification Pending,Approved,65,0.54,Partial Possession (30-70%),High / Cooperative,320,0.347,2023-06-29,2024-05-16,322,1,12.568699,78.523662,SRID=4326;POINT(78.523662 12.568699),True
PRJ-1024,PCL-11448,Industrial Rail Siding Network 5,Railway & Freight Corridor,Karnataka,Kalaburagi,43.57,66,Low,0.71,0,Partially Disbursed,158,Possession Taken (Sec 38),Resubmission Required,177,0.57,Full Possession,Moderate,320,0.513,2026-08-23,2026-08-31,8,0,14.447333,76.954576,SRID=4326;POINT(76.954576 14.447333),False
PRJ-1166,PCL-11449,Uttar Pradesh Green Express Corridor Phase 3,Highway / Expressway,Uttar Pradesh,Varanasi,283.79,429,High,0.75,1,Pending Disbursal,224,Notification Pending,Approved,109,0.36,Contested / Encroached,High / Cooperative,334,0.331,2025-08-06,2026-05-04,271,1,27.933746,82.60675,SRID=4326;POINT(82.60675 27.933746),True
PRJ-1227,PCL-11450,Industrial Rail Siding Network 3,Railway & Freight Corridor,Rajasthan,Jodhpur,25.72,25,Low,0.58,0,Partially Disbursed,33,Possession Taken (Sec 38),Approved,65,0.81,Partial Possession (30-70%),High / Cooperative,301,0.257,2024-01-17,2024-02-15,29,0,24.180854,73.35545,SRID=4326;POINT(73.35545 24.180854),False
PRJ-1042,PCL-11451,Industrial Rail Siding Network 1,Railway & Freight Corridor,Gujarat,Bharuch,183.96,245,Medium,0.29,1,Disputed in Escrow,632,Declaration Published (Sec 19),Conditional Clearance,173,0.86,Partial Possession (30-70%),High / Cooperative,265,0.587,2023-08-16,2024-09-08,389,1,23.001421,71.543262,SRID=4326;POINT(71.543262 23.001421),True
PRJ-1004,PCL-11452,Maharashtra Inter-River Linking Canal Sector 3,Irrigation / Water Canal,Maharashtra,Nagpur,19.14,29,Low,0.9,0,Fully Disbursed,0,Notification Pending,Under Scrutiny,157,0.58,Initial Stage (<30%),High / Cooperative,137,0.542,2024-04-03,2024-04-03,0,0,19.598291,78.313095,SRID=4326;POINT(78.313095 19.598291),False
PRJ-1045,PCL-11453,Uttar Pradesh Clean Energy Hub Sector 2,Renewable / Solar Park,Uttar Pradesh,Prayagraj,59.39,71,Medium,0.73,0,Fully Disbursed,0,Award Declared (Sec 23),Conditional Clearance,212,0.79,Substantial Possession (>70%),Moderate,30,0.08,2024-12-29,,20,0,27.343544,79.331989,SRID=4326;POINT(79.331989 27.343544),False
PRJ-1195,PCL-11454,Visakhapatnam Ultra Mega Solar Park Unit 1,Renewable / Solar Park,Andhra Pradesh,Visakhapatnam,11.76,4,Medium,0.49,0,Disputed in Escrow,451,Declaration Published (Sec 19),Resubmission Required,175,0.74,Partial Possession (30-70%),High / Cooperative,245,0.314,2025-02-24,2025-08-04,161,1,16.684783,78.361196,SRID=4326;POINT(78.361196 16.684783),False
PRJ-1143,PCL-11455,Gujarat Inter-River Linking Canal Sector 1,Irrigation / Water Canal,Gujarat,Rajkot,23.02,9,Low,0.73,0,Partially Disbursed,149,Notification Pending,Approved,15,0.77,Substantial Possession (>70%),Low / Resistant,222,0.216,2024-12-10,,28,0,22.960198,70.129574,SRID=4326;POINT(70.129574 22.960198),False
PRJ-1193,PCL-11456,Prayagraj Lift Irrigation Main Canal Reach 5,Irrigation / Water Canal,Uttar Pradesh,Prayagraj,16.37,16,Low,0.88,0,Pending Disbursal,116,Preliminary Notification (Sec 11),Approved,113,0.32,Initial Stage (<30%),Low / Resistant,283,0.733,2024-02-19,2025-02-25,372,1,28.293084,79.513828,SRID=4326;POINT(79.513828 28.293084),False
PRJ-1073,PCL-11457,Bharatmala Economic Highway Ring 1,Highway / Expressway,Uttar Pradesh,Noida,38.66,29,Low,0.91,0,Fully Disbursed,0,Preliminary Notification (Sec 11),Pending Environmental Clearance,75,0.72,Contested / Encroached,Low / Resistant,336,0.666,2026-02-11,2026-06-20,129,1,28.114259,81.581864,SRID=4326;POINT(81.581864 28.114259),False
PRJ-1229,PCL-11458,NH-92 Four-Laning Bypass Section 1,Highway / Expressway,Odisha,Angul,44.71,62,Medium,0.73,0,Pending Disbursal,123,Possession Taken (Sec 38),Approved,109,0.89,Full Possession,Moderate,189,0.382,2024-04-08,2024-09-04,149,1,21.837572,84.599685,SRID=4326;POINT(84.599685 21.837572),False
PRJ-1213,PCL-11459,Uttar Pradesh Green Express Corridor Phase 3,Highway / Expressway,Uttar Pradesh,Agra,51.19,86,High,0.6,1,Disputed in Escrow,518,Preliminary Notification (Sec 11),Under Scrutiny,145,0.88,Initial Stage (<30%),Hostile / Legal Injunction,361,0.558,2026-11-07,2028-08-03,635,1,26.92091,81.566923,SRID=4326;POINT(81.566923 26.92091),True
PRJ-1095,PCL-11460,Jaipur Lift Irrigation Main Canal Reach 3,Irrigation / Water Canal,Rajasthan,Jaipur,18.01,8,Low,0.81,0,Partially Disbursed,58,Notification Pending,Pending Environmental Clearance,212,0.85,Substantial Possession (>70%),Moderate,131,0.778,2025-01-11,2025-04-12,91,1,26.872978,73.804867,SRID=4326;POINT(73.804867 26.872978),False
PRJ-1208,PCL-11461,Rajasthan Integrated Industrial Township 1,Industrial Corridor / SEZ,Rajasthan,Alwar,35.73,27,Low,0.47,0,Partially Disbursed,74,Possession Taken (Sec 38),Approved,96,0.79,Initial Stage (<30%),High / Cooperative,303,0.716,2025-07-21,2025-11-13,115,1,26.25,74.0,SRID=4326;POINT(74.0 26.25),False
PRJ-1167,PCL-11462,Aviation Logistics Runway Package 4,Airport Infrastructure,Gujarat,Surat,29.79,107,Medium,0.74,0,Pending Disbursal,338,Preliminary Notification (Sec 11),Approved,75,0.58,Full Possession,High / Cooperative,272,0.449,2027-09-08,2027-10-15,37,0,23.378899,70.728535,SRID=4326;POINT(70.728535 23.378899),False
PRJ-1074,PCL-11463,Command Area Distribution Network 2,Irrigation / Water Canal,Gujarat,Kutch,30.47,41,Medium,0.6,1,Disputed in Escrow,294,Possession Taken (Sec 38),Approved,77,0.38,Full Possession,High / Cooperative,286,0.552,2025-03-22,2026-03-06,349,1,21.914944,71.94357,SRID=4326;POINT(71.94357 21.914944),True
PRJ-1232,PCL-11464,Maharashtra Inter-River Linking Canal Sector 4,Irrigation / Water Canal,Maharashtra,Nagpur,12.45,14,Low,0.68,0,Fully Disbursed,0,Award Declared (Sec 23),Approved,31,0.44,Full Possession,High / Cooperative,255,0.438,2026-08-29,2026-09-22,24,0,19.2247,78.274719,SRID=4326;POINT(78.274719 19.2247),False
PRJ-1158,PCL-11465,Urban Flyover & Transit Hub 3,Urban Metro / Transit,Haryana,Karnal,18.37,63,Medium,0.92,1,Pending Disbursal,315,Award Declared (Sec 23),Conditional Clearance,81,0.84,Partial Possession (30-70%),Moderate,231,0.634,2023-09-14,2024-08-11,332,1,28.150869,76.224234,SRID=4326;POINT(76.224234 28.150869),True
PRJ-1125,PCL-11466,Bharatmala Economic Highway Ring 1,Highway / Expressway,Uttar Pradesh,Prayagraj,19.82,18,High,0.71,1,Pending Disbursal,321,Possession Taken (Sec 38),Approved,93,0.78,Partial Possession (30-70%),Low / Resistant,136,0.437,2026-01-26,2027-04-20,449,1,28.020593,82.516173,SRID=4326;POINT(82.516173 28.020593),True
PRJ-1078,PCL-11467,Salem Greenfield International Airport Phase 1,Airport Infrastructure,Tamil Nadu,Salem,24.65,54,Low,0.74,0,Partially Disbursed,165,Possession Taken (Sec 38),Approved,15,0.57,Full Possession,High / Cooperative,284,0.151,2026-08-13,2026-09-01,19,0,12.946813,80.028264,SRID=4326;POINT(80.028264 12.946813),False
